sigma,v0,rho,theta,kappa
0.788459382,0.001265544,-0.884872085,0.003136692,0.379564663
0.793635293,0.007916708,-0.887148901,0.02903651,0.025109202
0.819744226,0.068049399,-0.999252882,0.479082381,0.258388698
0.71303094,0.002010031,-0.818034527,0.469644881,0.021709762
0.99817493,0.011635661,-0.835262052,0.001441114,10.08491477
0.96099758,0.005704855,-0.997079297,0.004762668,1.75703901
0.962318272,0.00118216,-0.751248171,0.035212193,0.182965111
0.66637349,0.002096674,-0.952273032,0.000208554,6.13566017
0.915629855,0.001983306,-0.813641088,0.015577901,0.564830357
0.719656309,0.002086185,-0.934761779,0.042446276,0.222506783
0.911527207,0.002831656,-0.801744118,0.003597982,0.776738734
0.7411301,0.002010054,-0.938288765,0.005471176,0.099540283
0.962335563,0.001121759,-0.924177099,0.026261322,0.960420839
0.972758682,0.001660737,-0.864471,0.019575257,0.031523341
0.981052287,0.00784383,-0.719505703,0.027188168,0.090642674
0.748655037,0.000924589,-0.743857875,0.001243358,0.611946215
0.923085057,0.000972165,-0.898011501,0.038763999,0.151136298
0.990809069,0.032248461,-0.994031307,0.2397612,0.154661656
0.807582493,0.000489244,-0.90184501,0.0015855,4.792473753
0.887199473,0.127428188,-0.982790848,0.034739691,2.197864057
0.998689533,0.001484525,-0.623001267,0.379445465,0.019117753
0.804941492,0.000238336,-0.882817094,0.005168487,1.518878206
0.973106124,0.003894702,-0.872971729,0.0075292,0.370838339
0.986561741,0.070772851,-0.978957096,0.860521101,0.109542677
0.895546842,0.000527766,-0.920529003,0.003962713,4.761232974
0.874005129,0.038249571,-0.998522777,2.048775222,0.162878806
0.900218255,0.001557522,-0.844439358,0.022979403,0.468634183
0.984632268,0.000208522,-0.986270211,0.103736032,0.056600951
0.903025276,0.001612334,-0.861152867,0.106277082,0.242702865
0.800182673,0.000418434,-0.988489703,0.018864082,0.435332167
0.965578067,0.081333411,-0.991255889,0.023863176,1.047875148
0.919272501,0.004189863,-0.961634256,0.145574347,0.368716515
0.787130639,0.000187248,-0.859178304,0.162701582,0.451432933
0.894425056,0.064298013,-0.97548606,0.22718256,0.723699056
0.921070268,0.000572627,-0.785683857,0.027345704,1.100219478
0.942834356,0.054241878,-0.998966521,0.339421331,1.016564375
0.785020116,0.006673836,-0.901510843,0.529067868,0.124608848
0.892458476,0.001625225,-0.817467919,0.487154487,0.221391836
0.800514944,0.041309441,-0.99468978,0.778724284,0.025319875
0.016141353,0.056668377,-0.360306457,0.153721463,3.001113961
0.960721722,0.035719138,-0.997023599,0.111970641,4.624857097
0.175914244,0.035280705,-0.805078163,0.405444035,1.084727654
0.101850367,0.010734753,-0.703134738,0.268845087,7.679258685
0.025478196,0.049993232,-0.567977601,0.152084909,4.788250531
0.051868616,0.051979549,-0.989719861,1.334204987,0.619527834
0.17284491,0.264924933,-0.891799967,2.230183842,5.117238361
0.862191375,0.001074981,-0.975279338,0.000914165,4.375509397
0.729939244,0.055465161,-0.996984181,0.029615051,0.520282767
0.823629506,0.000848927,-0.918317453,0.013769507,0.314869983
0.975437671,0.054665781,-0.989212001,0.008365442,0.13473931
0.942105135,0.023316063,-0.963653048,0.004437383,0.668277783
0.831821825,0.023020845,-0.997363908,0.059668372,0.623446315
0.998630012,0.021025195,-0.878813799,0.000186411,3.332208047
0.494461282,0.010155883,-0.936562877,0.02268115,0.813605645
0.870478736,0.064712164,-0.991623311,0.016121462,0.13031278
0.953254562,0.067192731,-0.984818237,0.029867412,0.548497994
0.812359855,0.001573613,-0.973374645,0.006818742,0.359105423
0.94083071,0.004745201,-0.853168048,0.000505421,5.334982734
0.984903203,0.004611993,-0.932498719,0.000835112,3.148462656
0.235429044,0.000343672,-0.768668065,0,2.902495167
0.800071571,0.055099524,-0.978191478,0.002177447,5.821516103
0.972327504,0.00518205,-0.990688881,0.001903838,1.154644657
0.85880153,0.000295671,-0.85516825,0.06564987,0.087314333
0.970266245,0.050072968,-0.98672886,0.016287026,0.213094833
0.982744783,0.004805699,-0.962746104,0.091324771,0.179080291
0.818389255,0.001803554,-0.963493045,0.002821778,4.198060591
0.888342981,0.000583653,-0.857947876,0.002920547,1.036555849
0.980544184,0.00570285,-0.96793241,0.008732475,1.062628747
0.943907597,0.003964251,-0.962297476,0.022299516,0.042530293
0.788246347,0.003271898,-0.88663739,0.012447738,0.052938597
0.714313832,0.005018333,-0.920067957,0.000301188,8.093944157
0.857203477,0.014533108,-0.979890765,0.025529259,0.603509092
0.985320727,0.006501466,-0.848864551,0.00761159,0.017878783
0.9303297,0.002869515,-0.927263859,0,0.621236156
0.969151353,0.062112203,-0.987812484,0.595177908,0.062889609
0.925575342,0.066683119,-0.981177417,0.062671067,0.274860007
0.978203996,0.02460291,-0.999150441,0.077076556,2.171437528
0.940969672,0.004098476,-0.727013139,0.002181041,1.24917835
0.66275461,0.064349892,-0.993252596,0.002900349,3.961174755
0.761882968,0.01869654,-0.964860052,0.010261173,3.881531787
0.74326997,0.003451845,-0.817985741,0.002172966,1.234144491
0.978760023,0.001645125,-0.940554118,2.00E-05,3.564393312
0.819391764,0.089452856,-0.993589825,0.011615734,2.499603404
0.898410151,0.013368212,-0.999865659,0.000389701,11.61922569
0.705433066,0.000981752,-0.690276778,0.004630376,0.991997462
0.924841622,0.034235662,-0.999753475,0.136864061,0.361510395
0.919127748,0.002197924,-0.801054659,0.180220454,0.069987625
0.909293372,0.002800751,-0.95637496,0.072613667,0.135337565
0.912577909,0.005460112,-0.971129396,0.013865095,0.306219891
0.905613884,0.003259357,-0.96989901,0.040297222,0.10483109
0.564447877,0.001485452,-0.962556625,0.018588407,0.050499095
0.802709074,0.000334095,-0.869031588,0.031864252,0.083850641
0.852946215,0.174611788,-0.995135472,0.000780771,0.667316701
0.951126329,0.127564632,-0.985993093,0.087263401,1.25302228
0.804341299,0.042103431,-0.999693679,2.832444593,0.022350765
0.580989553,0.000719022,-0.751246875,0.066429046,0.019693281
0.844260267,0.001507642,-0.659351366,0.000119159,3.554189344
0.833900918,0.001234395,-0.858374809,0.000550881,5.103472941
0.997515916,0.106146896,-0.997354627,0.121343368,0.907054757
0.87880217,0.00049191,-0.952534094,0.001680342,2.212525436
0.906009548,0.004191766,-0.751604671,0.00833252,1.382871796
0.931207625,0.002633515,-0.982914602,0.017003775,0.374044058
0.830107397,0.009775291,-0.916158732,0.030463591,1.458035576
0.888682658,0.038579891,-0.980312892,0.030247986,0.677782148
0.783901317,0.07126159,-0.996374574,0.121256579,0.726823431
0.998696014,0.001854115,-0.982522686,0.002152032,3.367824545
0.99916809,0.111120133,-0.990346481,0.021360493,1.12412057
0.902856816,0.003782603,-0.910789442,0.051815907,0.180336439
0.751210917,0.001452891,-0.919483603,0.248832149,0.05816598
0.781130763,0.001182521,-0.996460306,0.527185083,0.036485498
0.895983232,0.004477827,-0.928754299,0.000635472,0.063131638
0.938682912,0.002416654,-0.95213482,0.002262201,0.635513014
0.990695421,0.106628171,-0.99168961,0.006556315,2.981462891
0.920614895,0.003773651,-0.935008571,0.219624484,0.097615891
0.742367756,0.000934043,-0.97469938,0.041718417,0.072552821
0.968396257,0.11578208,-0.990034785,0.246462037,0.034709674
0.638520889,0.002015071,-0.897322931,0.004164671,0.871656277
0.827029752,0.0023193,-0.994948819,0.01215508,1.219450834
0.942024654,0.001169847,-0.385361305,0.001698932,5.958026685
0.793135087,0.035116081,-0.969573776,0.02383395,0.825181341
0.719680007,0.00013424,-0.490724527,0.29180912,0.072500134
0.977668029,0.005696492,-0.909791909,0.000370388,8.003828777
0.947584077,0.00035172,-0.620773457,0.34893755,0.047675517
0.997461164,0.003017124,-0.975905211,0.024348759,1.542303567
0.962986728,0.001669154,-0.731220777,0.000585071,0.21317451
0.907966751,0.001868567,-0.536375913,0.008554063,1.255380109
0.934923301,0.049846748,-0.988561262,0.052116721,0.052406307
0.711257045,0.00087386,-0.79285006,0.178080958,0.122804539
0.877173536,0.007188024,-0.992355507,0.127380018,0.191635876
0.767771027,0.002004169,-0.840775481,0.005265758,2.471678883
0.862297244,0.003839179,-0.640364751,0.006672263,7.8962281
0.874882406,0.084902853,-0.979542379,0.239701376,0.053487917
0.898360395,0.000550748,-0.894478563,0.012356865,5.033494443
0.88349486,0.083704203,-0.985589824,0.056321622,1.768471611
0.941227353,0.0191156,-0.924521867,0.444357933,0.090943002
0.749759817,0.001117758,-0.984649829,0.021958275,0.456499638
0.941389711,0.001051372,-0.982738721,0.037056572,0.547761796
0.903125626,0.001782732,-0.621019117,0.040713458,1.154093186
0.019008612,0.024833325,-0.693183188,0.178188739,0.350191678
0.855266131,0.002825626,-0.663386502,0.03641862,3.174464892
0.172382044,0.012413083,-0.83184822,2.46885266,0.345357116
0.042510252,0.040626762,-0.073557229,0.055609845,9.946761552
0.085734298,0.022336138,-0.917080365,2.674516348,0.825688362
0.012906609,0.058280974,-0.874303585,0.090245676,10.86335639
0.168460468,0.003213783,-0.917798066,1.169821529,3.24351806
0.101343651,0.490711442,-0.173628021,1.384516117,10.01757935
0.854384932,0.003726392,-0.979437919,0.014989719,0.769284702
0.602115719,0.063557413,-0.974046564,0.009211425,0.240862388
0.648019337,0.056126467,-0.993899539,0.032880409,1.124562274
0.943193069,0.066949612,-0.990392712,0.056125415,0.870216099
0.711120502,0.002276408,-0.852117036,0.016484923,0.261522881
0.983156941,0.008809975,-0.907112373,0.000616155,0.510665394
0.927321058,0.006121329,-0.984908625,0.000445799,0.583274747
0.854389007,0.002751398,-0.822303602,0.004760244,0.163323343
0.949872988,0.096470183,-0.993527435,0.015288246,1.919189314
0.699139006,0.001309991,-0.902454001,0.001127083,2.435518786
0.766776249,0.002785288,-0.861872763,0.000270736,2.625683424
0.947770243,0.007022961,-0.755123089,0.000408222,4.336790181
0.626030354,0.000392963,-0.865025824,0.004327929,1.337448682
0.994303919,0.004234206,-0.885833505,0.004844079,0.98219396
0.755565875,0.05824588,-0.975057155,0.017343485,0.813276503
0.881136574,0.073339712,-0.976564857,0.00735152,0.732147873
0.914280149,0.004687721,-0.987738963,0.002156548,0.306025649
0.886088143,0.010753869,-0.906030667,0.026195119,0.245883845
0.766960408,0.000860688,-0.770344377,0.023618433,0.018552403
0.546587545,0.052219165,-0.997184907,0.042022533,0.863138297
0.781092846,0.073452683,-0.989204247,0.026715028,0.827726014
0.726382331,0.002208631,-0.840013331,0.001720754,1.229790193
0.988841416,0.001347805,-0.890292371,0.005143228,0.89647853
0.974071093,0.001983946,-0.914790923,0.24165703,0.025644362
0.461436333,0.043339063,-0.98585317,0.02534992,0.199145186
0.903513977,0.012420676,-0.890178602,0.000465352,6.904678854
0.779580549,0.038867623,-0.995664246,2.365059948,0.043571835
0.805170351,0.075779874,-0.981290825,0.015928097,0.396574249
0.786767628,0.006576755,-0.974425017,0.002385406,1.294322173
0.947240971,0.001646754,-0.993544946,0.022933342,0.232609793
0.974022847,0.004617821,-0.906014963,0.002444519,3.138511238
0.976223301,0.003477476,-0.925477987,0.00094896,3.60793128
0.813863874,0.001819473,-0.90650049,0.015269764,0.233853542
0.951997586,0.003173191,-0.83541152,0.000203206,5.25336386
0.91078373,0.089978512,-0.997400947,0.013533585,1.573618368
0.903284003,0.002273519,-0.920872746,0.029616607,0.055412115
0.91888615,0.001152844,-0.974256358,0.008335083,1.333145896
0.884050487,0.00781053,-0.967432075,0.011574134,0.518458135
0.697351367,0.001766613,-0.963862027,0.041484191,0.165850432
0.875157515,0.00411293,-0.788784081,0.003389615,0.01125634
0.980415968,0.004709636,-0.859867134,0.000652691,6.650481495
0.99249871,0.001053127,-0.886282773,0.265222632,0.116180525
0.874884566,0.006681385,-0.690780248,0.059938679,0.118741434
0.845385847,0.002218896,-0.479680535,0.046987902,0.131505261
0.877340983,0.169643515,-0.99854339,0.045161968,0.445710556
0.634028963,0.000789136,-0.998233237,0.0022425,0.894963115
0.791527606,0.083246881,-0.991249438,0.472179121,0.110735439
0.852999673,0.001518965,-0.804896808,0.00271679,0.105808593
0.907129523,0.003757985,-0.671024307,0.002707836,0.449432519
0.824943075,0.001186002,-0.884287696,0.062974,0.044307488
0.95664771,0.00538232,-0.871128234,0.0030503,2.565574146
0.938702136,0.002196697,-0.909737058,0.010873537,0.590290586
0.871016631,0.004440057,-0.976029207,0.010878074,0.89112304
0.998815656,0.001693692,-0.777374492,0.037997411,0.064589236
0.84311413,0.001944377,-0.579082314,0.021015186,0.027127798
0.83684227,0.000530514,-0.575155863,0.515226981,0.03729043
0.986699341,0.003376292,-0.914219358,0.019402726,0.014920072
0.93368936,0.002970563,-0.976803248,0.042185032,0.557435409
0.918614735,0.00081823,-0.683795392,0.03274575,0.019321964
0.897470946,0.001057469,-0.911522432,0.002398831,4.3400913
0.988092316,0.005017423,-0.990066898,0.000418104,1.007631296
0.863015238,0.004050494,-0.732464088,0.000599765,0.760772904
0.742047844,0.001014719,-0.961209737,0.089603953,0.074737696
0.871140585,0.00094421,-0.852792613,0.001378671,7.98188522
0.998222501,0.095010906,-0.989818228,0.088747009,1.009010996
0.970643657,0.005533744,-0.976269188,0.086133107,0.085424356
0.93700082,0.10444035,-0.98730866,0.158061171,0.216604357
0.737378715,0.002086253,-0.996528025,0.003517248,4.468037809
0.772288195,0.001591576,-0.870145849,0.068329964,0.053462011
0.907213334,0.005998025,-0.938564033,0.050639032,0.111359412
0.960223051,0.00476159,-0.708886224,0.00143692,6.010604111
0.897875583,0.002386089,-0.941931045,0.148624592,0.059340873
0.910024924,0.004742807,-0.934344588,0.00752244,0.314202866
0.512277678,0.001651613,-0.998657806,0.002537794,5.817680053
0.860291451,0.001080988,-0.693701587,0.272349169,0.068411787
0.550241325,0.002151453,-0.747957705,0.011757105,0.102432182
0.887054527,0.120874008,-0.997958049,0.081935363,0.62523799
0.980207032,0.000935363,-0.792701302,0.24248723,0.194771181
0.881826575,0.001348252,-0.902072701,0.067577886,0.244249894
0.019183787,0.000931155,-0.418614588,0.046463237,8.388176136
0.94266499,0.001373331,-0.805852895,0.044857955,0.180944884
0.976714315,0.003008558,-0.824735261,0.019916206,0.291599837
0.947717141,0.003977379,-0.884607038,0.001654506,10.37669011
0.750430335,0.00096245,-0.921555158,0.02911322,0.031578335
0.936405387,0.002739383,-0.401967067,0.052131162,0.067189864
0.867118218,0.001519965,-0.842698918,0.045468429,0.770295099
0.97002042,0.003416609,-0.566858501,0.01053609,3.478344845
0.628468525,0.028664099,-0.961786382,0.318670919,0.27822055
0.791256821,0.001370491,-0.74873642,0.551515127,0.234977556
0.026861637,0.029970236,-0.671320383,0.097893852,8.209609663
0.934061378,0.000382738,-0.782111081,0.018910411,3.560523463
0.939614967,0.106545713,-0.968564989,0.125128016,0.656312031
0.100720523,0.011948289,-0.492134181,1.493723767,0.711039206
0.957611236,0.000815789,-0.779230423,0.099066707,1.137255799
0.067068042,0.028310029,-0.846003483,0.522363465,4.062140615
0.058675841,0.003614546,-0.949285874,0.872605423,2.218322268
0.012524299,0.093075207,-0.123946492,0.183815033,1.976491998
0.020932391,0.099835544,-0.885293876,0.277433313,5.819882272
0.182442754,0.042930328,-0.654675684,0.818009834,9.015317265
0.011702602,0.365479582,-0.728589442,0.475237153,2.489912424
0.875866998,0.0500385,-0.984067476,0.00490265,2.390613507
0.717951128,0.098780353,-0.993460146,0.013785926,0.012114008
0.894564892,0.109517811,-0.99742692,0.011965163,0.177404254
0.858472473,0.005246863,-0.99377478,0.00233615,0.959611369
0.936992058,0.002870076,-0.882610739,0.010994196,0.278461607
0.998253017,0.005434837,-0.921298273,0.000133377,4.449676213
0.871451016,0.001710243,-0.954813913,0.000746581,1.271996686
0.79893405,0.00225224,-0.982722232,0.052193079,0.048269074
0.804250835,0.001810394,-0.962952776,0.125195068,0.018295214
0.866170161,0.095695336,-0.997633397,0.15873728,0.111689725
0.579245764,0.002682551,-0.879976968,0.001440182,0.153899778
0.871451566,0.051805142,-0.996295479,0.06845061,1.408114799
0.889860423,0.001468549,-0.904618715,0.003990413,2.282794794
0.893126441,0.002280916,-0.729662376,0,1.394931999
0.67396063,0.002979972,-0.991145515,0.017104478,0.211472916
0.966192253,0.105327152,-0.992916394,0.027675733,0.014097605
0.99096189,0.002064213,-0.966434348,0.001794798,8.669864432
0.913873655,0.002440736,-0.882248691,0.00063191,1.812526865
0.971199204,0.138842255,-0.990802589,0.014816376,1.994973088
0.882821333,0.004460792,-0.841251584,3.73E-05,10.23053209
0.723230098,0.108336553,-0.99573547,0.000373507,0.841051737
0.82673292,0.002558884,-0.894478441,0.086844969,0.180155702
0.845237248,0.101013319,-0.996962038,0.047971262,0.993377539
0.956756848,0.004568544,-0.940939212,0.005986424,2.658850857
0.99759608,0.000626429,-0.874884705,0.003546375,1.156310416
0.905322661,0.093204407,-0.982768248,0.040910885,1.06707702
0.937027314,0.005527441,-0.970214986,0.009514366,0.302203671
0.886870269,0.075464839,-0.998109092,0.077078262,1.469114121
0.895758103,0.002480542,-0.843685413,0.002936278,1.09797834
0.817526663,0.002783785,-0.796650288,0.00479449,0.997333126
0.957099856,0.004608384,-0.774472472,0.001388764,1.397777903
0.911749211,0.109508413,-0.986988211,0.009669801,0.780260609
0.985357886,0.004682412,-0.935932232,0.007412726,2.332913511
0.998095108,0.002924553,-0.790223099,0.00310179,2.039980271
0.850605019,0.005149585,-0.738582541,0.069313726,0.011416682
0.940782422,0.002346132,-0.948231697,0.009465722,0.224985609
0.954669125,0.150333646,-0.999791969,0.036179241,0.60756407
0.880829645,0.003104922,-0.863912301,0.004832165,1.16236992
0.997362414,0.00180493,-0.867699377,0.004545336,7.563192063
0.883768147,0.00181857,-0.845929647,0.003543784,0.771140323
0.918969741,0.135532163,-0.995666952,0.154509734,0.941386102
0.624360892,0.127929191,-0.998557711,0.189953608,0.232003519
0.877013187,0.099142827,-0.995267122,0.017909495,0.165877312
0.975929841,0.00284868,-0.435184886,0.000204053,3.164938574
0.719762069,0.004213537,-0.949516844,0.008872337,0.839833975
0.846805072,0.001819808,-0.755794336,0.024775352,0.110341599
0.995254434,0.00749699,-0.998716258,0.361438396,0.05237419
0.987965968,0.006461136,-0.90261537,0.252540915,0.020375732
0.834128176,0.006176416,-0.90743385,0.056849252,0.324899412
0.82128425,0.001043025,-0.868464018,0.097694725,0.160956585
0.931554893,0.010523571,-0.962994148,0.013685106,2.000123065
0.943433709,0.159418657,-0.991741221,0.534986758,0.140615601
0.824760863,0.173384234,-0.991515544,0.047507266,1.16786503
0.910475854,0.001224725,-0.952039523,0.001333055,8.146202022
0.96387771,0.004624571,-0.913358232,0.003506171,4.656895518
0.839897404,0.001991475,-0.941316348,0.00447189,0.299206946
0.993426558,0.013271584,-0.862528812,0.002665442,5.855219611
0.870838472,0.003197805,-0.943723175,0.001753336,4.15466675
0.942558949,0.002367332,-0.644237313,0.13821254,0.034963558
0.817811605,0.000984338,-0.778209511,0.036700273,0.343079183
0.960199064,0.007525742,-0.814564639,0.053751039,0.03440068
0.865478037,0.001826888,-0.592663427,0.023147717,0.289506861
0.937843087,0.160947187,-0.996847079,0.105096466,0.098345241
0.921062395,0.00095371,-0.783548093,0.0046143,2.66412561
0.959522562,0.002972553,-0.862305935,0.002550994,0.059305223
0.924940808,0.001946889,-0.874117479,0.049490675,0.023240691
0.865625603,0.001894116,-0.843277945,0.003005746,0.668988265
0.675562996,0.003042517,-0.896482432,0.00426413,0.08737912
0.900059275,0.004267388,-0.858727224,0.003456259,3.621268391
0.786567699,0.060431831,-0.990139105,0.026287098,1.010544441
0.9904442,0.002569989,-0.931863857,0.004306755,1.640318615
0.970323896,0.008560939,-0.996592703,0.000939987,10.07406407
0.715926209,0.00155283,-0.457852411,0.033900986,0.211288479
0.925850919,0.001088041,-0.959507868,0.032177535,0.630569381
0.929996008,0.002575921,-0.68736083,0.000598587,2.230332679
0.954710802,0.004688294,-0.998723455,0.013559367,4.017608237
0.825757146,0.01125664,-0.723342047,0.041802007,0.094489716
0.91046813,0.001010006,-0.585143239,0.015152746,2.72729965
0.917393211,0.133980787,-0.945269782,0.102456074,0.01927852
0.788556828,0.001613361,-0.930012567,0.118083566,0.610877885
0.773166573,0.000494428,-0.765047059,0.009434394,2.881098003
0.950797307,0.006589033,-0.937809735,0.01183998,0.027261476
0.971580584,0.003141741,-0.414499433,0.18560628,0.081127264
0.900388149,0.002619635,-0.839241791,0.169080968,0.089228111
0.387202801,0.014174016,-0.977386967,0.34218684,0.116970598
0.994015727,0.003972616,-0.864287105,0.018449021,2.67958656
0.914235326,0.007309168,-0.913934881,0.444605728,0.099251657
0.720654996,0.001139648,-0.945741306,0.279657764,0.327147509
0.433548649,0.018796616,-0.881638364,0.426040129,3.511197932
0.985762204,0.065606986,-0.964079664,0.011827576,1.437446336
0.904023687,0.125089032,-0.987871017,0.027564938,9.835546453
0.154984508,0.033082492,-0.920466568,1.920785939,0.514424842
0.03664858,0.013750885,-0.945723819,0.293271115,12.36383273
0.028338825,0.073438253,-0.684265195,0.23387421,10.61358712
0.184909418,0.037502993,-0.678063093,0.462526013,4.913899093
0.023660413,0.078297143,-0.794633408,0.236714902,2.983907617
0.105667539,0.096169893,-0.317321937,0.466331712,3.242088115
0.081457561,0.091773079,-0.846001899,0.402918402,4.877478006
0.142389786,0.048363866,-0.855450807,1.621401555,3.273996928
0.039874467,1.442262626,-0.291065147,1.242521505,13.66339512
0.989921618,0.004996822,-0.835790145,0.000134658,0.160369808
0.975548812,0.004923043,-0.648077083,0.006248243,0.213713058
0.940835542,0.006126052,-0.962134041,0.006031896,0.250718171
0.67927026,0.002073922,-0.843796929,0.003937756,0.040205943
0.948182594,0.004097763,-0.71630259,0.002303492,0.785447301
0.707079354,0.022220234,-0.945813892,2.78125857,0.011550845
0.871038206,0.0038654,-0.965809608,0.002465196,2.691457676
0.909933889,0.009756226,-0.903966332,0.003714883,0.725630398
0.83475974,0.002877043,-0.947463954,0.005917637,1.400738658
0.759088229,0.002890551,-0.674150299,6.91E-05,6.857383863
0.998919451,0.006738669,-0.644426072,0.00099399,4.234469698
0.67841639,0.001345921,-0.914407169,0.002492992,2.591903078
0.98627272,0.002121276,-0.718661798,0.001157449,5.142720053
0.919873979,0.137037945,-0.997567278,0.005646302,2.215559739
0.883605429,0.002059452,-0.619694151,0.002284646,3.668989195
0.889393876,0.078772601,-0.990995885,0.161983763,0.444134983
0.662139324,0.098751695,-0.994782921,0.031153996,0.492348104
0.776738589,0.002267775,-0.803992335,0.0041658,0.706760121
0.982090526,0.003838237,-0.908412318,0.028638026,0.310188081
0.884956701,0.00118996,-0.964340946,0.000604697,2.178037003
0.800964871,0.113830311,-0.998203189,0.108227347,0.725561672
0.932210548,0.003236379,-0.586380561,0.006654036,0.356067453
0.872572792,0.00443368,-0.954481264,0.001797411,1.355330956
0.971995869,0.0587477,-0.977658369,0.129509053,0.134280291
0.459135383,0.070713853,-0.996021327,0.03195241,0.270723024
0.987743411,0.00791447,-0.965882279,0.031122119,0.02898519
0.855432263,0.12631617,-1,0.160299089,0.01
0.895660668,0.000305563,-0.646080856,0.000646806,8.007178095
0.842480127,0.002234302,-0.864424513,0.001685926,1.44904554
0.856546243,0.003143821,-0.901446098,0.000888547,4.258235521
0.796268589,0.058029465,-0.991011839,0.09797355,0.02157989
0.955183326,0.000273614,-0.910847607,0.002063264,2.730678172
0.983564262,0.003798367,-0.707808042,0.02445498,0.531409195
0.615051442,0.004537094,-0.887812816,1.565650415,0.016556888
0.83985814,0.003962832,-0.982899244,0.067688042,0.075139576
0.973672428,0.00014119,-0.935400114,0.013429526,0.667169604
0.957559365,0.004569417,-0.999949813,0.005591945,0.395550522
0.873845701,0.004589053,-0.776862106,0.000555055,8.791427448
0.639401494,0.132168937,-0.998531679,0.052991445,0.525420997
0.915454408,0.001991996,-0.974967949,0.031115132,0.176629644
0.936076281,0.003456815,-0.998401023,0.079232175,0.448067933
0.891226424,0.19837735,-0.991609438,0.0859802,0.636410095
0.840011455,0.003243812,-0.978446265,0.003138829,1.137743201
0.630521307,0.085180844,-0.989226266,0.111835838,0.902481622
0.861633725,0.00440467,-0.840963805,0.048126032,0.108543619
0.987282042,0.004859846,-0.959230161,0.030507773,0.335883522
0.572782205,0.002747988,-0.949436891,0.060124226,0.070728022
0.885395554,0.007048761,-0.928569629,0.043312517,0.108226583
0.936710027,0.114775283,-0.933883343,0.050659369,0.970729411
0.885396462,0.003696736,-0.996639106,0.166502037,0.102983152
0.952047381,0.228304303,-0.978235062,0.020699681,0.281045523
0.946274977,0.006404327,-0.924348715,0.00195296,2.819574441
0.774295073,0.000926841,-0.486673981,0.099020348,0.068427026
0.915689248,0.001522732,-0.979589081,0.000658006,2.849368427
0.975116921,0.105933581,-0.998599398,0.217123911,0.591337157
0.815170957,0.001309212,-0.838805212,0.004727163,3.398425011
0.979335732,0.001728266,-0.457912991,0.0212226,0.062912214
0.984758726,0.161727654,-0.983277701,0.091141695,2.507426087
0.763124398,0.000608291,-0.872998558,0.047602446,0.382977341
0.881021551,0.001796759,-0.777231331,0.039868197,0.029020733
0.976952131,0.003462544,-0.904563176,0.043986525,0.662584296
0.906104299,0.001512422,-0.766556445,0.009907564,0.755421466
0.842815538,0.001099669,-0.790057063,0.003635798,0.315084071
0.955551058,0.005326437,-0.366999068,0.006160637,2.27784794
0.992866945,0.003159125,-0.759867912,0.019444469,3.459983428
0.907750172,0.006637406,-0.826097264,0.002944274,6.60435868
0.937918004,0.005686534,-0.847695391,0.04813314,0.755345696
0.99138891,0.000353484,-0.412719522,0.343683862,0.126466425
0.885582272,0.004826782,-0.56516764,0.005840661,0.264769446
0.918934129,0.010694829,-0.860520651,0.000216018,4.991950149
0.941442841,0.001122947,-0.656713901,0.033563796,0.548718148
0.743914848,0.124082698,-0.998905615,0.041932881,2.699025761
0.654183342,0.001084123,-0.922635237,0.016307555,1.324570644
0.952591749,0.013938986,-0.872605675,0.098408028,0.224597824
0.812551742,0.000195093,-0.454063864,0.00931204,6.083089612
0.970415402,0.001560739,-0.505764073,0.085063938,0.209109442
0.906068359,0.098505911,-0.995676467,0.063248926,3.181802242
0.955070523,0.093896068,-0.99576454,0.227996311,0.110576367
0.924510087,0.001711984,-0.950170156,0.001360609,3.243836372
0.886433599,0.186857947,-0.97733972,0.030184997,12.71299376
0.961324722,0.039209592,-0.928601652,1.057851463,0.64926624
0.737545493,0.029477528,-0.960953254,0.302397008,0.088998264
0.944607484,0.006851927,-0.877636681,0.000610721,5.00243508
0.889254809,0.001892379,-0.734359842,0.009535094,5.21833355
0.948532801,0.004446015,-0.707315656,0.119954182,0.267637553
0.956474236,0.002459823,-0.807219933,0.023986126,0.416417386
0.897332323,0.003462326,-0.641354182,0.042791378,3.029627973
0.984903361,0.151504976,-0.972485999,0.439160697,0.390758997
0.106281632,0.009284192,-0.598418423,0.261675214,5.511957701
0.870508245,0.133262565,-0.973076881,0.077125697,2.772353778
0.070576262,0.041848479,-0.769252788,1.809706857,0.499430795
0.847858172,0.001311736,-0.907288908,0.043670549,4.021341912
0.061724691,0.041742544,-0.967826447,0.841731467,2.045900197
0.199608505,0.015109474,-0.658453361,2.140545936,1.514902329
0.903059731,0.018485058,-0.781871443,2.411167603,2.281372186
0.029965532,0.093608242,-0.719922809,0.280168883,6.21852859
0.01566089,0.295751287,-0.591268952,0.740638226,13.6212346
0.50895618,0.027779549,-0.523979216,1.012869609,4.157263365
0.010396795,0.297585454,-0.568091203,0.656679378,12.54521254
0.024158277,0.948312704,-0.085868815,0.455476914,9.898431857
0.879578174,0.004710199,-0.946327651,0.00316764,1.205784772
0.550573423,0.000944355,-0.986650953,0.000267075,7.170376867
0.450640002,0.000518752,-0.779396087,0.029145236,0.028773664
0.964187244,0.002509779,-0.772450976,0.004194333,1.108243056
0.908242176,0.001867667,-0.854710487,0.033978293,0.167152345
