sigma,v0,rho,theta,kappa
0.512686413,0.030415575,-0.499665076,0.057278108,4.321999989
0.898403559,0.086290429,-0.71709171,0.046036323,3.028035189
0.584611572,0.021232376,-0.404196046,2.125296909,0.07801093
0.224733361,0.113152762,-0.546064091,0.055543096,12.72489924
0.472264026,0.177150414,-0.829623792,0.044996743,13.81735901
0.499736477,0.020288866,-0.691404162,0.081411132,3.838564785
0.995612944,0.180570795,-0.009366446,0.073526237,12.17463851
0.20599324,0.294778379,-0.447723883,0.053536201,11.26938815
0.880622851,0.673601636,-0.864040849,0.083922967,9.482608419
0.215762294,1.440442775,-0.511951775,0.677235443,12.34824338
0.861585845,1.728930103,-0.868834306,0.314425366,14.41660744
0.342934134,0.419258523,-0.384598323,0.450056493,9.659369231
0.614516698,0.648769424,-0.030934003,0.293259114,12.33947235
0.65997739,0.429830593,-0.801880715,0.379964086,1.431759954
0.325041655,0.945878456,-0.738884446,0.137109242,6.024999307
0.180886128,0.465110008,-0.365627182,0.281119833,14.06807518
0.976735813,0.470363136,-0.602459098,0.202898771,3.157653392
0.524173915,0.90760088,-0.551178469,0.201611235,11.71812052
0.571398347,1.745966198,-0.400136957,0.052470455,13.65158089
0.34598315,0.83312024,-0.501692006,0.092262463,12.88631928
0.412501114,0.375663371,-0.755781868,0.210390166,9.171059517
0.280172284,0.768516536,-0.634457067,0.072599531,7.86505949
0.827244291,0.302550529,-0.444510824,0.154711204,9.949186985
0.124500649,1.148148445,-0.22164985,0.025727106,13.92357887
0.785549766,0.941501829,-0.120318089,0.107889026,11.02976372
0.26271482,0.814656274,-0.447367837,0.146390789,9.528911225
0.153169193,0.835622965,-0.108966453,0.134052529,8.69233085
0.55550065,1.200231343,-0.766122873,0.100357358,11.54874991
0.752793891,1.040770167,-0.573727991,0.258556885,6.943938565
0.058671286,0.505852264,-0.433232885,0.218856445,8.965851748
0.200662749,0.143934225,-0.553432687,0.320531657,9.668299944
0.266561525,0.135103625,-0.245776862,0.266144399,13.78569464
0.394276087,0.238759254,-0.163586084,0.133062743,12.89924943
0.043435363,0.071005608,-0.417617436,0.256746834,13.9200836
0.853159167,1.733122406,-0.511730757,0.148576998,12.05458395
0.898649533,0.307159032,-0.026544724,0.331708455,8.324889449
0.496410479,0.820141742,-0.472679066,0.13786119,5.041162586
0.401013145,0.624123205,-0.225884844,0.41958903,2.958822331
0.277827791,0.228309231,-0.082923349,0.831886908,14.17218963
0.673736323,1.187458038,-0.462388998,1.172192123,6.461617332
0.762335197,4.8092745,-0.423496073,0.198885522,11.7659111
0.682879698,2.111569113,-0.230444138,1.388966269,11.12533445
0.758528596,2.790114706,-0.330032351,1.409332861,5.352213589
0.612407686,2.461820952,-0.575299517,1.19730558,9.550731336
0.255178106,3.081395322,-0.115370255,0.679508612,3.456493074
0.063681628,2.057813973,-0.115205797,1.18022487,6.701437111
0.945276247,1.494729958,-0.509553982,1.210592694,12.7115024
0.439255179,2.035185102,-0.135285697,1.07621715,14.28662319
0.462214775,2.472117559,-0.619150581,0.400047064,6.291993384
0.903506944,0.966351608,-0.446685578,1.476047668,13.49571158
0.443306321,1.275403541,-0.443725892,1.359931094,14.01844056
0.62132255,0.012808064,-0.360815341,2.0456112,8.367638561
0.502662024,0.726977717,-0.141452704,1.683054318,7.342022016
0.688183318,0.51427452,-0.544504595,1.586286837,11.672973
0.513273384,3.274065768,-0.551588402,0.703295199,12.50922634
0.785540956,0.859534804,-0.701425899,1.585392315,3.725637029
0.98064089,0.813140806,-0.56131475,1.580008316,5.176848327
0.712196644,0.971438606,-0.979995421,1.514163844,4.431387244
0.969047262,0.613986092,-0.048998848,1.555906465,7.742410698
0.257501185,1.733075446,-0.104401965,0.729911346,4.378956425
0.745050286,1.314801668,-0.054848814,1.034216285,9.540409676
0.28625387,0.675573724,-0.63723143,2.153843904,3.730399181
0.989666373,2.763268676,-0.780536674,0.684024665,12.4143394
0.234574817,0.963142164,-0.51199835,1.9521977,0.943706221
0.760138885,3.272926376,-0.829011097,0.068720501,11.42169181
0.276436019,3.148847707,-0.65409183,0.190688813,9.840736737
0.654761502,1.414959235,-0.293247254,1.064765375,6.62783745
0.281369897,0.813126674,-0.882585984,2.893994887,1.970298182
0.532339353,0.267956406,-0.644547361,1.864950674,11.50559752
0.225444984,1.135618231,-0.767329204,1.278658833,9.601319999
0.799150575,0.185444491,-0.306704236,2.174845496,6.526582555
0.955675684,0.673497762,-0.313795135,1.288736712,10.90127049
0.315006577,0.839407449,-0.549606054,1.021642611,5.114701626
0.64115097,1.388290423,-0.449522926,0.631053647,8.624548596
0.630779781,0.878467033,-0.312834676,1.215562285,5.363568018
0.352416131,0.462031824,-0.062138855,1.903084697,5.561912176
0.779178262,1.186443732,-0.018898765,0.984554664,11.19614077
0.01031208,0.473109185,-0.575295522,1.358075931,11.98437986
0.145059027,1.689326929,-0.710248703,0.410868704,8.916681464
0.803679813,2.596589971,-0.665949967,0.13479705,13.03744991
0.139616591,1.201888394,-0.246991812,0.919591669,5.403354274
0.460895173,2.109662288,-0.710482631,0.852559634,13.85792672
0.626638694,2.0455313,-0.853999186,1.084519662,12.11528114
0.160316925,1.484764603,-0.830749888,0.90094392,3.021531403
0.70023108,1.294627547,-0.673406684,1.659194625,0.655804475
0.270704338,2.330454925,-0.877588115,0.155422156,10.0367423
0.394681966,1.706139604,-0.20012016,0.931220323,6.274202265
0.17895494,1.99638235,-0.184136829,2.532874784,11.98173017
0.546709091,2.498655659,-0.927727279,2.153985503,8.955158248
0.441365627,2.028497184,-0.249735694,2.385529762,13.33412905
0.879996607,2.608638973,-0.787694227,2.001294695,6.084267782
0.449206912,3.16988288,-0.143352375,0.574637015,7.734922158
0.35117673,2.738849775,-0.44981119,1.873404733,7.063085883
0.696637496,2.050656736,-0.247973695,1.70469859,7.555685615
0.840626021,2.419849442,-0.836973986,0.968270328,11.73213605
0.920483459,1.711423374,-0.058300121,2.366384593,5.512072477
0.156520843,2.324787678,-0.567548536,0.967172338,6.941057579
0.315202694,2.013022571,-0.52570892,1.721469347,13.07736609
0.768260471,2.007901701,-0.530383431,2.892527057,6.180230591
0.707247485,2.008193954,-0.012792246,1.580247809,4.288077155
0.137557981,2.314114993,-0.251382662,2.320093396,3.952751807
0.581385372,3.162521929,-0.354891182,1.964287256,0.361964099
0.851068892,3.313143024,-0.236850688,2.972925639,13.97548321
0.908108319,0.000995135,-0.870101382,0.229646981,0.031466031
0.909507129,0.000874667,-0.929822944,0.018391894,0.262997688
0.867135439,0.060923075,-0.99954563,0.166285118,0.123034989
0.977473535,0.060833704,-0.996372809,0.196403994,0.534061812
0.822944916,0.000791335,-0.977332711,0.034082361,0.067356047
0.982262823,0.001195136,-0.943090117,0.004374573,0.810561591
0.974042551,0.000982134,-0.667693027,0.00858335,0.253184306
0.947814067,0.048005673,-0.999023245,2.426969261,0.072943639
0.851717934,0.000380825,-0.998634455,0.021701293,1.0993516
0.827952336,0.066161392,-0.988371993,0.027306038,2.556236008
0.990418189,0.000525036,-0.796228415,0.00161964,1.769462777
0.856234702,0.000335664,-0.800476023,0.014729488,0.836398973
0.746829162,0.001209078,-0.991584929,0.162783795,0.043544427
0.86853804,0.000264575,-0.93953049,0.028649702,0.083622982
0.89704822,0.000835249,-0.900234105,0.002226141,0.511907253
0.931930462,0.000669951,-0.695468276,0.005557135,0.554097391
0.737797466,0.000583585,-0.926680717,0.017430378,0.053056515
0.853849477,0.001305232,-0.76920823,0.021243315,0.331354581
0.9568702,0.000304767,-0.973156936,0.036272492,0.059898896
0.863511146,0.000756752,-0.863886864,0.00030487,2.410675299
0.844133777,0.000450042,-0.77947381,0.008068283,0.487422197
0.904461839,0.00020273,-0.962637144,0.098093481,0.187800968
0.759669323,0.000626951,-0.870315787,0.002581585,3.9452235
0.919851752,0.001374724,-0.630240813,0.136462322,0.216671743
0.779712866,0.01692774,-0.999855788,0.014377959,0.273459645
0.02606386,0.008678994,-0.821179639,0.110003427,4.55254017
0.016176894,0.024740248,-0.982848278,0.142216416,0.842780848
0.299039252,0.011755845,-0.989876896,1.189775971,6.101865577
0.104867837,0.087501284,-0.606407262,1.295839493,4.608959437
0.880397215,0.434333801,-0.335630468,1.492062073,11.1331105
0.470083122,2.074958501,-0.71929714,0.228218985,11.11497756
0.384157763,0.475214921,-0.03706029,0.944762337,10.90362388
0.198681386,0.861778299,-0.459207051,0.303479124,1.153461825
0.868394909,0.737987589,-0.507280818,0.432361661,2.308126783
0.580683435,0.965107222,-0.725858071,0.396839941,9.271276479
0.491094946,0.288939922,-0.533431733,1.324607766,10.37078213
0.33489334,0.694533096,-0.552405423,0.910794433,12.29876633
0.316397903,0.521675666,-0.283540068,1.775530027,11.72375109
0.363131784,0.476050763,-0.586844551,2.690665756,5.924724486
0.024532295,1.161274894,-0.651783159,1.831315173,0.444737199
0.816471553,1.465615339,-0.414009837,0.507919225,12.35740734
0.922112647,1.015721511,-0.54909316,2.335873491,0.553952093
0.799835274,0.231705779,-0.005136361,2.255506016,8.463000875
0.166537995,0.713259529,-0.57686775,1.41829702,4.000953411
0.738041943,0.631912389,-0.270161712,1.051481995,9.564601082
0.643206284,0.968286138,-0.234779691,0.518618482,3.12632281
0.710969258,1.331835477,-0.218399827,0.777548021,2.535205619
0.439445702,1.251673801,-0.700208393,1.215966987,14.90783745
0.570852935,1.40172805,-0.333019492,2.331269564,13.30365819
0.931995297,1.481651418,-0.212168478,1.72959416,2.729724739
0.249781434,1.536224419,-0.266349962,1.569484548,10.76136176
0.143788528,1.836178802,-0.549884659,1.29252914,12.60055196
0.498875466,2.063883075,-0.22429976,2.006572401,13.31902949
0.856626217,3.095287647,-0.554063395,1.854475879,3.879006829
0.226413525,3.962233774,-0.736218156,1.751528718,3.33229403
0.169616559,4.677579644,-0.33259204,2.258217707,7.805063287
0.270322798,4.999709862,-0.108421121,2.984224595,0.065465336
0.067356354,4.997521068,-0.703317954,2.985255263,3.189591234
0.925413344,0.076663297,-0.997563515,0.004881204,1.552008344
0.908831174,0.003935191,-0.946306252,0.029743475,0.222776765
0.938916912,0.056938318,-0.991756528,0.050537517,0.058739952
0.962415533,0.007438451,-0.98486056,0.001565878,0.347300681
0.793263376,0.005277885,-0.978840136,0.013957252,0.136830763
0.70298403,0.037510059,-0.999040882,0.056739097,0.090720358
0.985731223,0.052156964,-0.987558851,0.001508797,0.83204436
0.984049108,0.049452307,-0.994786408,0.041631484,0.132511195
0.963062207,0.060501777,-0.994192448,0.029425447,0.241315289
0.88979827,0.002327173,-0.985010713,0.042903052,0.04173474
0.980732517,0.002803376,-0.832447804,0.000678024,0.138855179
0.972577364,0.002769615,-0.949258077,0.000746399,0.450919126
0.889675607,0.002017923,-0.94392871,0.017369432,0.137184268
0.995411001,0.001496695,-0.995746387,0.005962074,0.079202128
0.83898251,0.036632369,-0.98754573,0.005793855,0.35474216
0.972661206,0.001963562,-0.920585524,0.005691098,0.420730129
0.852732234,0.037148408,-0.993242895,0.161496109,0.040986156
0.959467537,0.002654289,-0.967472853,0.003156135,0.758823543
0.837538625,0.00294748,-0.998148072,0.000567792,0.267140611
0.869220254,0.044495532,-0.996720569,0.039208637,0.15627862
0.909524203,0.001668939,-0.873695801,0.003396337,0.79754673
0.966710696,0.003354023,-0.950259923,0.001898631,0.649642115
0.967272909,0.004649603,-0.967916442,0.004010643,0.903310265
0.953972633,0.003000924,-0.978663552,0.000782063,0.986536476
0.960172416,0.05455413,-0.995543937,0.001921399,0.41741151
0.878275861,0.045546872,-0.999248718,0.50825472,0.058577844
0.971262698,0.002144693,-0.904484381,0.078874314,0.047574949
0.862675321,0.004057732,-0.990717383,0.000357766,0.163462626
0.943741103,0.002469527,-0.838829238,0.003278176,0.080669957
0.855338614,0.055324467,-0.99854233,0.030198228,0.694042144
0.957705139,0.004182281,-0.912438792,0.140153309,0.059429159
0.9105233,0.001684503,-0.957847105,0.00041893,2.213546501
0.965674585,0.001851819,-0.418178722,0.084019109,0.051223591
0.686184327,0.093109337,-1,0.072930721,1.181669211
0.861665686,0.000260225,-0.92282944,0.004595274,1.192657928
0.879910021,0.115081393,-0.996790894,0.023678397,0.524848058
0.950028106,0.119310495,-0.995297708,0.047210013,0.292432251
0.925816579,0.003007537,-0.979618874,0.032489559,0.098187932
0.856533231,0.000420265,-0.955553006,0.067052249,0.1196276
0.908011245,0.054778216,-0.978781365,0.015631935,0.036958622
0.839537703,0.079397987,-0.999858076,0.378528421,0.270667743
0.808243134,0.001261117,-0.894186512,0.035784281,0.113158205
0.911701175,0.002262043,-0.976447326,0.010825822,0.063648232
0.678237268,0.001561212,-0.818698158,0.00386193,3.485660656
0.953984713,0.001503428,-0.995851175,0.016745966,0.352313654
0.94541465,0.001907615,-0.934650054,0.011615655,0.2638981
0.939471736,0.003001718,-0.874210829,0.002483106,6.27876871
0.923760011,0.002040186,-0.683283104,0.008651768,1.162520354
0.765897466,0.002014351,-0.992793356,0.073464904,0.019855497
0.882606396,0.000579356,-0.987863086,0.013395574,1.100513942
0.972063746,0.001176422,-0.961074931,0.001478765,5.583651412
0.947533027,0.000931701,-0.780775292,0.023829653,0.836248882
0.929309002,0.002201263,-0.641427196,0.002191401,4.872871736
0.94983348,0.000769662,-0.994902742,0.002317444,2.46845362
0.852774824,0.001311544,-0.816975002,0.201501513,0.023337683
0.894214021,0.047380494,-0.991097323,0.156202476,0.705329794
0.916240418,0.047878477,-0.996913807,0.177533749,0.925231221
0.786052826,0.002052833,-0.62132593,0.608792532,0.032170417
0.990843612,0.008437993,-0.933221271,0.030256688,5.005053113
0.964240151,0.002475318,-0.714522562,0.086951988,0.083332481
0.022824014,0.015519802,-0.044062791,0.050682322,8.90374551
0.129781495,0.025834448,-0.739157791,0.337393553,12.96039892
0.155787807,0.000402761,-0.739335046,0.359946369,14.87541848
0.195277552,0.003680143,-0.594865278,2.475909574,2.147487354
0.03471939,0.242026892,-0.627030539,0.33236623,12.34961908
0.7259629,0.089587488,-0.962630829,1.705844289,7.08664492
0.033386498,0.867009054,-0.766367321,1.307338137,12.8088874
0.019211179,1.725359311,-0.897734632,2.674457958,11.94499312
0.371705312,0.802885487,-0.179761772,0.184962844,7.274230829
0.915265274,0.368757177,-0.445414292,0.477360119,4.790421914
0.521317768,0.240119044,-0.212504306,0.338537205,3.292824936
0.40624452,0.880696039,-0.265308917,0.096472131,9.727248439
0.135741548,0.397065642,-0.113870333,0.183682797,10.27768451
0.372839872,0.205967246,-0.469506691,0.278920896,5.180545264
0.865434633,0.483683287,-0.535826023,0.193035542,9.622726823
0.156363797,0.191476533,-0.017317095,0.301766202,8.073589463
0.861246189,1.279675651,-0.725854697,0.014858558,9.814439929
0.831910668,0.060556429,-0.667652076,0.583386053,4.9709908
0.085461051,1.204434664,-0.793350595,0.099136822,12.88139344
0.191907487,0.217125403,-0.758276637,0.319702293,11.65219079
0.941126661,0.899649281,-0.368692649,0.081941332,10.70711346
0.424880851,0.415475125,-0.583450015,0.163133945,11.902138
0.581873946,0.247720239,-0.955757839,0.229939196,4.423970503
0.849675545,0.091893551,-0.741676289,0.269828255,7.335071418
0.571545496,0.273949433,-0.890130242,0.181607473,5.706164025
0.928186757,0.323304323,-0.717188304,0.254768577,10.03208232
0.668887464,0.125659107,-0.201152573,0.463673776,3.168504276
0.237187633,0.953004931,-0.482277573,0.047402327,11.51742721
0.420133399,0.141945592,-0.777047539,0.425121786,4.335105026
0.537034485,0.457992113,-0.698868626,0.169193271,10.40674344
0.461527732,0.275071012,-0.073520549,0.136024451,3.895806106
0.276317145,0.461679341,-0.833323912,0.149681359,13.47589328
0.037751232,0.366444371,-0.854657447,0.258432916,13.74761116
0.631416981,0.224362345,-0.740411834,0.394896283,7.826271486
0.123756089,0.263090028,-0.406059962,1.240782575,0.283311233
0.732754737,0.161045968,-0.262524292,0.92570159,1.514397892
0.013990096,1.140455487,-0.205183619,0.146449204,13.8698336
0.716576448,0.060625538,-0.556338719,0.612945631,12.46552076
0.35481974,0.257061389,-0.359561874,2.555318369,2.141635568
0.539832401,4.798461687,-0.408301912,1.472245642,7.311710868
0.209587006,2.55907296,-0.109565485,1.716125045,12.47520809
0.583777507,2.432804284,-0.459291618,0.951594881,4.145654949
0.465284335,2.092753248,-0.588727283,1.308269543,13.20927288
0.241799106,1.372581871,-0.716071779,1.936220553,13.0433514
0.09205561,2.440701727,-0.833154366,1.290820069,11.15521938
0.310431019,1.058331505,-0.952865979,2.35352668,7.065712625
0.427430601,0.370773975,-0.553964375,2.219193764,14.78397445
0.041332464,0.894958342,-0.582725808,2.269181639,12.39344271
0.13852302,2.188728449,-0.577284483,0.973862662,9.689492973
0.865068915,2.147738191,-0.515592582,0.462396646,11.57940548
0.917247473,1.251285472,-0.450087538,2.785368822,2.614380797
0.453859794,2.63049005,-0.693413369,0.393417918,11.49277675
0.866723773,1.022581923,-0.179134113,2.12067153,2.085883591
0.123673696,0.764566456,-0.346174017,2.581720908,4.707641049
0.777888553,2.067106896,-0.646081698,0.853841986,5.03872449
0.929053085,2.885889517,-0.336369556,0.852424011,11.83850085
0.179969896,3.705111199,-0.371372178,0.262795429,13.88500493
0.155130375,2.184182559,-0.30137099,1.257167617,2.241216696
0.50059399,3.474485307,-0.448638692,2.818930787,4.019954473
0.488269256,3.37753848,-0.640200839,0.323454924,7.496349159
0.460436195,2.503036558,-0.458758193,0.96318454,0.815590735
0.544523458,2.191763539,-0.782460792,2.157044676,1.581610667
0.068176389,1.444235619,-0.695559513,1.598513242,10.50426341
0.12496778,2.643612611,-0.45974483,0.224680211,6.054981487
0.945243982,4.693328449,-0.411613528,2.502784756,1.848338907
0.785978532,3.982711778,-0.843790815,2.08614923,9.851782786
0.161816339,4.946772074,-0.30560852,2.933391961,7.475578936
0.103561384,4.999143254,-0.027275409,1.270405928,0.010811682
0.011302617,4.999600608,-0.059452931,1.369568763,0.01119932
0.167666473,4.99993653,-0.11840812,2.608294329,0.012437252
0.012832676,4.998481974,-0.287715694,2.409577573,0.224086949
0.043590316,4.999464589,-0.67226904,2.889629105,0.045815861
0.010239747,4.990060787,-0.473444464,2.178041143,0.453665935
0.726936506,4.999296675,-0.010323907,1.944877632,0.123727053
0.19286699,4.991379639,-0.491160959,2.106107037,0.382346004
0.507484326,4.961574162,-0.414299351,2.197869477,2.732583331
0.926789166,0.004475775,-0.995328694,8.54E-05,0.402304168
0.963883914,0.003710913,-0.986055811,0.000359497,2.091899834
0.893058976,0.043896615,-0.999058732,0.001808395,0.914624837
0.950643436,0.006644385,-0.991584967,0.010708846,0.126571494
0.966438926,0.039792865,-0.998691069,0.018866366,0.29825116
0.921763164,0.005342633,-0.94303974,0.008163448,0.148594146
0.877735468,0.030533824,-0.99123318,0.018028744,0.186868677
0.921263124,0.042284665,-0.994817994,0.007046877,0.743619794
0.942960487,0.050744804,-0.999467971,0.011928843,0.553720769
0.947189382,0.044150007,-0.999047216,0.006036291,0.26048482
0.971840822,0.008282465,-0.992588714,0.000995817,0.081784031
0.847547631,0.003572528,-0.977192726,0.00085007,0.796899163
0.855728219,0.002133478,-0.997375352,0.005013613,0.669182257
0.976241837,0.004539391,-0.952953596,0.001411078,0.048480467
0.968970041,0.031069632,-0.998799588,0.008068321,0.993676758
0.961740322,0.032817207,-0.98979809,0.00102323,2.519140384
0.67759004,0.020280911,-0.994288686,0.005504717,0.605168369
0.465458475,0.016055337,-0.998518914,0.014126775,0.117431527
0.938298586,0.005907325,-0.946339007,0.000137745,0.379914597
0.991549626,0.002820746,-0.970444019,0.002541043,1.858508838
0.874610861,0.029195487,-0.984703612,0.000363461,0.485870851
0.852258251,0.026935984,-0.979694783,0.006634239,0.586647628
0.946943778,0.02697749,-0.991429107,0.000270557,0.346202825
0.937035208,0.026806806,-0.996891314,0.001691245,0.259919261
0.933530478,0.03250164,-0.994851826,0.002945232,0.138476141
0.934410935,0.003199184,-0.889290172,0.001286106,1.165901548
0.927225653,0.029621821,-0.999279962,0.017128763,0.949648482
0.966001135,0.029040603,-0.979190012,0.023430515,0.096661913
0.87549259,0.032239508,-0.991002651,0.023299905,0.265192602
0.987263185,0.046627762,-0.998251594,0.006732609,0.531413834
0.985976179,0.065349205,-0.998374028,0.04759985,0.02506001
0.980784842,0.00272288,-0.774349695,0.03369942,0.202453441
0.943854023,0.003844027,-0.876013656,0.042082147,0.077911184
0.844863873,0.002011143,-0.861262217,0.000414584,0.845938957
0.887155773,0.003971514,-0.973400714,0.001888655,0.591444999
0.948173522,0.092137113,-0.999278077,0.010963489,0.174842374
0.884490019,0.001667159,-0.887685672,0.005492683,0.357812005
0.988322985,0.007384705,-0.926876783,0.016013323,0.135432426
0.976042174,0.00486824,-0.991688291,0.005022374,0.427209109
0.892133175,0.075654532,-0.998208244,0.062534919,0.289735544
0.906861551,0.068779684,-0.996372251,0.127738797,0.217125636
0.839652169,0.004162544,-0.9862224,0.009075891,0.02306248
0.998064292,0.061350259,-0.981751848,0.129139839,0.085091198
0.909454304,0.066577497,-0.996196429,0.012781274,0.137511267
0.979449814,0.003543921,-0.938973285,0.0003826,0.93148409
0.944717528,0.06440085,-0.994333453,0.006953734,0.707419867
0.7326414,0.001701928,-0.798857002,0.020086596,0.026740607
0.837659898,0.003222163,-0.950822718,0.002286311,0.273162815
0.983316373,0.003375055,-0.863190976,0.010625339,0.211911031
0.852545988,0.003684182,-0.990786221,0.001206731,0.819930676
0.800248025,0.091937011,-0.998096943,0.028874805,0.197862689
0.883818703,0.061249275,-0.998243941,0.124840192,0.120690139
0.983547706,0.078817493,-0.997892244,0.062247116,0.161840553
0.912487569,0.062707944,-0.995631733,0.033808601,0.215762731
0.953353335,0.050975659,-0.996634513,0.041163806,0.607778495
0.851714526,0.004341091,-0.954495827,0.00391934,0.262862688
0.803403753,0.078511171,-0.992995427,0.028759852,0.347204732
0.902588912,0.002179134,-0.953731738,0.0172804,0.091921562
0.900897017,0.08061786,-0.994610475,0.032447294,0.709286512
0.702645472,0.000818596,-0.850223455,0.014684787,0.336004708
0.856615943,0.002346566,-0.831622865,0.003749301,0.296033436
0.955204602,0.004720071,-0.881760769,0.077849384,0.029510474
0.929433565,0.003065704,-0.963368532,0.001288736,1.837868656
0.933084211,0.001447276,-0.809296465,0.025446323,0.016273345
0.937079956,0.004022268,-0.84508878,0.004775355,0.641625372
0.9183931,0.002592024,-0.943690875,0.00023648,1.08796779
0.836626876,0.001931015,-0.713114788,0.001606345,6.117870659
0.89737399,0.002365151,-0.861243688,0.026849114,0.255342523
0.836826484,0.133857688,-0.996460295,0.030331783,0.52321351
0.836977514,0.12191425,-0.982207993,0.058944513,0.062434613
0.869153084,0.006816435,-0.990234849,0.012472551,1.225418513
0.976745212,0.003976819,-0.987439707,0.000165025,3.093042908
0.822590498,0.069039722,-0.999979649,0.046492273,0.109536073
0.84611909,0.003201442,-0.89123206,0.007613711,1.998487319
0.885498273,0.001373202,-0.948154727,0.015117089,0.252736744
0.902213381,0.012595638,-0.791018722,0.004304233,4.637909515
0.943621074,0.066041365,-0.987265322,0.01833661,0.699053715
0.827189667,0.001810553,-0.911080775,0.019622718,0.014070523
0.867339773,0.005941164,-0.93274058,0.084553684,0.155758503
0.857029402,0.111373249,-0.992557196,0.085157943,0.461803043
0.881131276,0.001022977,-0.951047619,0.008848631,1.300207478
0.982490046,0.144503384,-0.996404204,0.036528789,0.215183902
0.879420789,0.053377617,-0.990105836,0.041354153,1.382665501
0.727755808,0.105114848,-0.987481234,0.035584876,0.467133062
0.821482798,0.001438255,-0.973493452,0.0089711,0.158269614
0.949766098,0.111399265,-0.996145301,0.074415913,0.773776308
0.990074568,0.002481977,-0.879943721,0.000565668,4.588937387
0.985289798,0.005976306,-0.928444381,0.104822596,0.011569745
0.987608856,0.001177835,-0.88464475,0.039359538,0.323407161
0.993422935,0.002935433,-0.692819682,0.001216425,3.019810627
0.868461318,0.129072599,-0.996793576,0.239356725,0.066513448
0.980184849,0.010600099,-0.973029847,0.020139596,1.022168785
0.963168125,0.127420365,-0.999383951,0.092311938,0.213184684
0.979770903,0.002686408,-0.914308877,0.000780142,0.93273493
0.9927074,0.000784782,-0.930015841,0.002110882,2.038108071
0.977410061,0.001081878,-0.952676587,0.083089965,0.088876435
0.734930367,0.000725392,-0.931315556,0.007151874,0.077384164
0.964532709,0.001687711,-0.935283393,0.035033841,0.081487575
0.853220831,0.090732892,-0.997066602,0.065709241,2.708636188
0.986320391,0.107030312,-0.997775923,0.056952041,1.610651302
0.585083435,0.00043512,-0.791830779,0.009263262,0.109378324
0.908154165,0.001202777,-0.774073566,0.000301944,0.025145509
0.951820127,0.001453994,-0.837277369,0.021266115,0.053885192
0.848541437,0.001134398,-0.81948225,0.000703686,0.9677244
0.902291427,0.001331645,-0.835534085,5.96E-06,5.258355443
0.756707162,0.001991626,-0.896500556,0.005965097,0.372451415
0.973527658,0.000434088,-0.927154256,0.00723851,1.399876169
0.983562745,0.001222746,-0.838197715,0.010586662,0.797750889
0.979012008,0.024208084,-0.970038453,0.247235144,0.099337068
0.996576023,0.003646965,-0.995921735,0.016507175,1.498406768
0.843066943,0.001197376,-0.904588864,0.000116369,0.754117949
0.837309489,0.000898243,-0.938458481,0.009557116,1.067886399
0.891306617,0.000552285,-0.95614019,0.009432639,5.598600642
0.928160624,0.001703891,-0.900220045,0.099110039,0.161831361
0.930961184,0.132968764,-0.995873623,0.03408218,4.997382937
0.995033214,0.065681602,-0.997072726,2.353630699,0.066017395
0.985105802,0.030514722,-0.99352082,0.011810461,0.136501019
0.946637485,0.104182754,-0.988774721,0.726282701,0.094633802
0.606151094,0.000347131,-0.88704065,0.234150555,0.04414857
0.815013382,0.002338475,-0.734505842,0.137359483,0.245260129
0.895286929,0.000801448,-0.6753518,0.37203268,0.096630238
0.903213088,0.001643922,-0.789961645,0.077832347,0.162324753
0.9210194,0.001344553,-0.678258486,0.218868416,0.212319908
0.980236354,0.004329659,-0.720251048,0.009219118,9.613358523
0.714170192,0.002407627,-0.972709179,0.014433773,2.683795924
0.81916706,0.286268588,-0.910286195,0.205788188,12.19068409
0.364341842,0.772025031,-0.046800471,0.1355541,11.51483523
0.779033682,0.734529088,-0.678801994,0.068480302,9.880341138
0.749841115,1.319101228,-0.680423039,0.030373514,13.86815162
0.321899688,0.878485211,-0.509754751,0.035077466,13.41125154
0.825651363,1.04331944,-0.950368848,0.034448902,13.63562315
0.348708273,0.634901872,-0.221904153,0.057701469,10.80993935
0.550601234,0.586849302,-0.477265567,0.01297457,6.100883717
0.523697332,0.679305971,-0.126370318,0.104010334,14.36130882
0.55939291,0.159499162,-0.232619155,0.146437675,12.255292
0.516008866,0.123562863,-0.089309066,0.792961095,0.210157056
0.574177738,0.519727995,-0.008861286,0.020401769,5.727936577
0.52803001,0.275961798,-0.209230114,0.098284282,6.00696182
0.488880011,0.163764042,-0.700484778,0.022522646,0.704532469
0.296009684,0.193343746,-0.670583169,0.089724675,8.262747729
0.060724373,0.768927994,-0.02706144,0.003866118,13.0537288
0.531038587,0.446161651,-0.159167281,0.037969935,9.47312068
0.277605862,0.103603061,-0.487412825,0.121816217,14.44003321
0.720269822,0.206180522,-0.844694539,0.010769725,0.777469482
0.89309149,0.113730853,-0.302496874,0.148350816,10.31513719
0.718158858,0.161131478,-0.083638743,0.066585231,0.996444264
0.196277702,0.359740671,-0.694618097,0.012098688,4.787384811
0.94981383,0.199668795,-0.828107371,0.095379309,8.547824838
0.687082411,0.157920337,-0.510663125,0.085899368,2.864655293
0.446533518,0.143174784,-0.586781769,0.125410099,13.77227053
0.890145645,0.350265826,-0.677167544,0.042759131,3.59279508
0.664043606,0.29324157,-0.505193821,0.107542151,13.85469761
0.550488433,0.234965358,-0.242686145,0.091707959,8.841294082
0.251845369,0.529332275,-0.533134468,0.115826122,12.42147028
