sigma,v0,rho,theta,kappa
0.638490612,3.89E-05,-0.476188761,0.001077327,0.021046356
0.552158973,0.000520943,-0.834219912,0.012458505,0.137609953
0.183639054,5.87E-05,-0.533338392,4.93E-05,12.67787043
0.463832189,0.000435785,-0.049525697,0.001628984,0.300614678
0.85115398,0.00109117,-0.343011828,0.007554103,10.64920463
0.556436459,0.017981322,-0.24361429,0.007190508,1.327391913
0.930821018,5.76E-06,-0.118134311,0.000771428,0.510013111
0.458850608,6.06E-05,-0.36119256,0.000217602,4.587979885
0.015818602,0.001604856,-0.19790192,0.000346306,10.66975516
0.064606116,0.000891829,-0.137448134,0.000487626,12.80864921
0.044167369,0.00055319,-0.676797332,0.000173405,14.58250788
0.029248008,0.000963099,-0.588365719,0.000231455,12.91049066
0.118925698,0.003995053,-0.025890485,0.001992161,12.81795158
0.257558091,2.29E-05,-0.179871111,0.000198785,6.511960397
0.307903863,0.000102203,-0.551802582,0.00183625,0.121425643
0.04040189,0.000226864,-0.203327933,7.09E-05,4.904824606
0.519764281,0.019017184,-0.360157316,0.006829268,10.11351621
0.023430333,0.00064294,-0.238058614,2.98E-05,7.20516738
0.048435078,6.67E-05,-0.501618389,0.000564332,9.86298682
0.484745819,0.000161982,-0.151941588,3.54E-05,12.99321255
0.089537274,0.000239905,-0.58518385,0.000190551,10.41618341
0.661439297,0.033987528,-0.452306827,0.014356967,3.548789498
0.889113329,0.000234405,-0.474654305,0.029394573,0.033800217
0.014000547,0.000187617,-0.27447486,0.004255326,2.902581465
0.01655144,7.50E-05,-0.334115673,0.000331446,8.944043963
0.896524301,0.00010401,-0.589249981,0.000160446,6.737004984
0.032968504,0.000547584,-0.610905487,0.000668313,11.61593108
0.05898467,8.62E-07,-0.201502312,0.000785304,2.893425532
0.57624083,0.021451387,-0.299376713,0.029742602,1.8337385
0.70703917,0.001445404,-0.443223808,0.037883995,0.149013878
0.068333951,0.000450719,-0.552041708,6.25E-05,12.99595419
0.111614093,0.000143255,-0.407284525,0.000313129,14.30869519
0.013811587,0.000788562,-0.204012436,0.003107628,4.78172805
0.299016588,0.079866842,-0.437311563,0.05171581,12.13008691
0.038166638,0.000330922,-0.793328224,0.101344854,0.01604772
0.050031582,0.000527241,-0.377828312,0.000681198,11.22279595
0.479528174,8.02E-06,-0.079515392,0.012929205,0.158742041
0.054337018,5.25E-05,-0.058037591,0.001009801,0.985878047
0.016885148,6.95E-05,-0.375433959,0.001895313,0.236280147
0.020013107,0.000136233,-0.842488047,0.006401984,1.550727991
0.092621276,0.000343815,-0.013513573,0.000117211,7.556591216
0.01238041,0.00040303,-0.27729752,0.00142841,3.336705344
0.758897022,0.000152148,-0.296958258,3.24E-06,10.01786472
0.458021958,0.000650069,-0.759470712,0.012497628,0.179699625
0.071166292,9.74E-05,-0.312797974,2.48E-05,13.65227516
0.026105944,6.59E-06,-0.394853694,0.020847082,0.257043631
0.112564986,9.05E-05,-0.931889312,0.001668383,0.39886953
0.011841237,0.001189206,-0.412350577,0.003596271,6.565203817
0.092665763,0.001707728,-0.028058504,0.090306708,0.108503782
0.05252751,0.000114889,-0.454169651,0.033031208,0.619786605
0.032599426,0.000173895,-0.56390796,0.002293675,1.52824311
0.166562251,0.000148969,-0.00239882,0.133152858,0.035401362
0.019467953,0.000122857,-0.038506487,0.000991259,2.614923542
0.083163628,0.000239724,-0.052488685,0.014100389,0.268774806
0.031144558,0.000210917,-0.044405025,0.062666233,0.28019306
0.050475009,0.001128007,-0.240716474,0.043371311,0.065706754
0.030569592,0.000146648,-0.53285487,0.009684639,1.054701249
0.094059734,0.000334315,-0.579629143,0.167740201,0.107962345
0.93079694,4.10E-05,-0.135461712,0.004509481,1.086786056
0.775737634,0.006605065,-0.355140548,0.018849211,3.135739046
0.437883306,0.087246392,-0.129039745,1.07910072,0.208896307
0.531232734,0.177948346,-0.029120704,1.431428588,6.038397713
0.358457981,0.614576042,-0.48574215,1.977811964,11.78271003
0.981691255,0.002787604,-0.991154585,0.002927764,0.598652376
0.952973407,0.001238628,-0.938862579,0.002265587,0.230068417
0.974106737,0.001967564,-0.966198519,0.00340104,0.302804056
0.993827792,0.001721542,-0.937251915,0.000865172,0.468131274
0.88268375,0.055044494,-0.987821745,1.176502441,0.016006068
0.998666871,0.001369816,-0.977055388,0.03433026,0.08949781
0.987168239,0.000971602,-0.709279546,0.02151555,0.02749989
0.948706617,0.062016356,-0.999591088,0.098211301,0.02479696
0.819272134,0.050782284,-0.995798482,0.001840197,1.017779864
0.949915293,0.002020554,-0.936957881,0.0002012,1.508299093
0.933553255,0.000841859,-0.56344097,0.00505892,1.090745426
0.882313022,0.001893737,-0.809593224,0.00026162,0.646389408
0.969639839,0.001972801,-0.984001189,0.002252851,1.289753348
0.997356375,0.001326148,-0.897593058,0.005834411,1.043538813
0.91786612,0.013842805,-0.98358834,0.026589393,0.038948976
0.98212308,0.000464239,-0.922433329,0.217745732,0.042953518
0.841051793,0.003005004,-0.949655731,0.004675223,1.137375656
0.950943542,0.005085071,-0.77625659,0.044497186,0.227507393
0.897830078,0.002674862,-0.874382145,0.009755315,2.094102946
0.866188739,0.005191,-0.777278395,0.029634495,0.840428081
0.879141079,0.004775238,-0.91796152,0.30465384,0.248641054
0.84744199,0.001749472,-0.730353017,0.010868967,0.578031108
0.909219088,0.003297148,-0.85405419,0.05379441,0.177152693
0.793751665,0.000464197,-0.983548863,0.11003104,0.494439235
0.980410906,0.003094379,-0.585986076,0.024629381,3.398718753
0.864999203,0.001587283,-0.86541526,0.076637363,0.309159435
0.893330043,0.00157839,-0.828423628,0.001920166,1.349638384
0.877791387,0.009146845,-0.764875545,0.21920123,0.026674601
0.045377093,0.018612685,-0.885798417,0.951522269,1.523898527
0.137329434,0.020221073,-0.777462658,1.012547748,3.513433271
0.201115559,0.007311714,-0.89046562,1.216693403,3.621177038
0.51926806,0.048364618,-0.706239671,2.237499274,6.144518502
0.207069046,0.055662967,-0.966439668,2.373762058,13.64771878
0.844788505,0.316560912,-0.317974533,0.924118441,0.878740012
0.484092883,0.164452108,-0.837352875,0.889554623,4.358794893
0.680589193,0.221457987,-0.239387851,1.819529322,1.119310123
0.022105349,1.438298193,-0.518848536,0.003501834,13.15421943
0.863968155,0.706783431,-0.513835342,0.126342514,2.300902872
0.377577922,0.119521274,-0.456441883,0.906671737,10.32236417
0.217992309,0.287361044,-0.302326091,1.534673133,1.323823815
0.763580566,1.353979355,-0.000278216,0.001582435,14.23977574
0.209683169,0.465264829,-0.244038574,1.586788259,0.440309505
0.204656604,0.336987156,-0.44787738,0.701094489,9.356797805
0.750252206,1.090058807,-0.941163311,1.063886889,5.609194264
0.742232202,0.92163632,-0.033526338,1.150969226,9.279673253
0.531838892,1.174301619,-0.260605236,1.787188685,1.357660925
0.268003317,1.347642445,-0.126598076,0.93306725,6.926059727
0.671192182,1.686432758,-0.237493048,2.128245883,9.060957402
0.336509872,3.167022179,-0.370811082,0.104010403,6.518772732
0.44849259,3.663423375,-0.501774313,1.057768197,3.707959272
0.776855102,4.297483838,-0.478670387,2.174096491,5.974351196
0.113570567,4.999778268,-0.014265331,2.863287051,0.019644808
0.012569097,4.999779226,-0.108588767,2.216877789,0.011812226
0.057643456,4.999964625,-0.011495517,2.820647952,0.017965799
0.093117929,4.999006101,-0.003381873,2.984060747,0.014967444
0.027499574,4.999912231,-0.091846103,2.608559859,0.017996508
0.380578745,4.920835852,-0.708898834,2.6521012,1.250914314
0.032115878,4.99961183,-0.029308721,2.825149762,0.014434507
0.028498139,4.998804377,-0.041504085,2.246235151,0.019377631
0.045724848,4.999977494,-0.024129844,1.423262064,0.011610304
0.191295707,4.999735743,-0.020215711,2.327171664,0.014691501
0.082356209,4.997313437,-0.12871636,2.408797814,0.019585344
0.084765862,4.999978579,-0.073817143,1.143038284,0.041661047
0.01003684,4.987627351,-0.486251237,2.215268097,0.544539671
0.014658067,4.959221214,-0.571484881,1.889959688,5.616849188
0.011395866,4.922775642,-0.04119064,1.429164448,4.116025973
0.297771329,0.184912384,-0.689056188,0.324903728,7.129941426
0.434675388,0.2385686,-0.358602626,0.162127614,13.46900769
0.779998787,0.123812168,-0.866344915,0.1677483,6.923359509
0.627156575,0.069584411,-0.738506834,0.370067481,0.710574635
0.888831131,0.21745377,-0.857751403,0.039311194,6.164025948
0.449706554,0.134420376,-0.681672975,0.049997175,4.610125569
0.459916572,0.17486384,-0.103498248,0.033115516,6.07250614
0.264202822,0.12366064,-0.662258234,0.141968673,9.927557557
0.515159884,0.612596005,-0.545878341,0.130866554,12.37510037
0.981594552,0.058609674,-0.821153487,0.344848185,10.41567527
0.787417486,0.144425782,-0.854730655,0.219514388,9.110194421
0.551949087,0.668976613,-0.232266649,0.100886812,9.872614642
0.670084601,0.77495331,-0.926783359,0.10551855,11.20021235
0.441347632,0.197757083,-0.88286744,0.233733167,1.565710411
0.247915551,0.152171048,-0.78846138,0.863063851,0.828618839
0.285413031,0.36882188,-0.427951453,0.451662516,5.425204826
0.801972378,0.450043336,-0.208228223,1.186904849,0.978141357
0.892438852,0.589529643,-0.889871445,0.900524182,2.670310933
0.717785931,1.608634424,-0.129533791,0.286545206,13.50465519
0.564620593,0.359496908,-0.352747863,1.735129472,1.356605709
0.696450638,0.418095707,-0.669791523,0.63772509,12.24763263
0.530830547,0.41850323,-0.408459661,1.288890529,2.731008627
0.06919639,0.564300181,-0.733341489,0.765716738,10.38147193
0.668408803,0.3624532,-0.622569397,1.529868731,0.988687117
0.637303616,0.424610406,-0.315964749,0.108470281,4.334754492
0.58281918,0.116447853,-0.595623919,0.404116306,5.878094631
0.530003636,0.252448214,-0.607125181,0.231939577,2.260413698
0.620238829,0.198966463,-0.357749433,0.798514491,7.650501918
0.543409959,0.268733063,-0.549162237,1.478069272,0.907514126
0.23976004,0.85560587,-0.501394372,0.137022575,4.707591219
0.598301703,0.436761808,-0.255961302,1.354632227,2.254258858
0.680895158,0.672056519,-0.541207684,0.2593053,5.263719465
0.522909362,0.348819168,-0.499857287,0.811851512,4.609723937
0.693064731,0.084749924,-0.19481535,0.54963917,6.89668605
0.413684059,0.360681024,-0.752082407,0.051298862,4.216297122
0.162985799,0.081463825,-0.211048714,0.264017521,13.32790448
0.812261057,0.29197,-0.592390874,0.327059643,7.757289295
0.535956899,0.301304314,-0.610546244,1.131911401,2.821160306
0.215454505,0.455546244,-0.591989685,0.442178321,9.395671025
0.506778019,0.45948756,-0.306255991,0.547017933,14.3088794
0.330096215,0.561036141,-0.357406536,1.030515922,1.29173884
0.393835718,0.90181925,-0.061022171,2.046349721,1.119987132
0.68471582,0.631436754,-0.509838248,1.5238591,7.448778815
0.226864193,1.230232552,-0.52793052,0.317582071,8.558513222
0.394259092,0.026921408,-0.247111454,1.924223153,10.80970818
0.673400612,0.434896688,-0.750560425,1.055230119,14.65758601
0.244884293,0.036254379,-0.768852413,2.657066007,7.492119164
0.765641097,0.31403282,-0.370880125,2.539394047,10.87688421
0.186232719,0.896091629,-0.106657661,0.03041587,10.39292427
0.707857637,0.275999327,-0.011529559,1.211221184,7.590528651
0.876547748,0.289993002,-0.736093511,1.373834985,14.48763239
0.303149976,0.622716864,-0.378748202,0.928993528,0.907621684
0.841988163,0.153155807,-0.424834287,1.269041285,13.72331157
0.855475307,0.307167896,-0.427491371,1.693228563,3.188497754
0.340588092,0.702425113,-0.729335474,2.074717713,0.23256451
0.298904742,0.928330168,-0.870809208,0.5906553,12.17797875
0.282490584,1.969469972,-0.001940834,1.118729146,0.436582403
0.585400887,0.119479247,-0.7185262,1.729070437,4.451177173
0.100827143,3.466791855,-0.547320583,0.360570553,0.561770385
0.973696,4.997836564,-0.975422185,1.738293369,0.714279536
0.035578205,0.000175989,-0.207987705,0.026092842,0.098328007
0.072674023,4.50E-07,-0.213466062,0.000419321,10.85619471
0.099658206,5.16E-05,-0.119298916,0.000122906,12.40528431
0.761930303,0.007047768,-0.116902261,0.012049188,5.621245381
0.989829408,0.001415146,-0.356951474,0.003969572,6.723547295
0.794979139,0.01017649,-0.591707454,0.019020278,3.759078012
0.513243503,0.00545838,-0.241988517,0.022192184,4.953561875
0.079433217,0.00010534,-0.277730704,9.36E-05,5.561104861
0.041682875,0.00069697,-0.460781818,0.000357163,10.53598361
0.054746856,2.57E-05,-0.21682201,0.000211431,7.536665093
0.028366964,0.000468587,-0.423407851,4.13E-05,10.4100464
0.015099654,8.06E-06,-0.695038437,0.000606274,9.075391528
0.034338056,0.00030643,-0.24809606,0.000447149,9.152524508
0.016710502,2.10E-05,-0.270330954,0.000392449,13.68464309
0.011168527,0.000712845,-0.70231762,0.000906204,1.924182962
0.22456209,0.001072867,-0.335892599,0.018750217,0.266416368
0.147011223,0.000997482,-0.008280874,5.76E-05,13.72861763
0.952743867,0.000249604,-0.116052183,0.001566627,1.417904003
0.022807408,0.001764062,-0.185707967,0.003721245,8.480209979
0.019090255,3.87E-06,-0.810578265,0.006705023,2.618445191
0.503779341,0.00035944,-0.132669935,0.002781269,0.183593492
0.022050942,0.002653153,-0.454133197,0.002466318,14.56304072
0.012679318,0.000800306,-0.030416587,0.006973614,4.193582478
0.05479229,0.002256998,-0.325869779,3.75E-05,9.353790669
0.728423192,6.63E-05,-0.858462568,0.003771487,0.330619381
0.028595938,0.000842975,-0.058052649,0.000874598,14.40971677
0.04788735,0.000249419,-0.80546131,4.10E-05,11.25095343
0.063064987,0.000210873,-0.514727429,0.000318088,5.477053003
0.025081104,0.000349826,-0.196926012,4.43E-07,6.903238403
0.029449247,0.001860735,-0.085996594,0.002674205,11.89432641
0.110435699,0.000548685,-0.415363919,0.007884289,0.117882512
0.024154379,0.000207389,-0.17061052,0.006680925,0.368100224
0.015776397,0.00036448,-0.362796692,0.003044796,0.174363592
0.055108178,0.000333871,-0.050387197,0.000520231,2.142581272
0.071053202,0.000320837,-0.830367577,3.42E-05,3.698943122
0.061061478,0.000432702,-0.004386471,0.012133922,0.030369078
0.033016712,1.74E-05,-0.287686041,0.003871309,0.239636402
0.08199255,0.000345142,-0.324029757,0.000318212,4.498051529
0.010760858,0.001206616,-0.229506179,0.000593892,9.800598591
0.0554403,0.002639257,-0.76756878,0.003212583,12.11333033
0.722828603,0.000339598,-0.24920441,0.001183734,0.966764093
0.04334062,0.000196305,-0.673297468,0.033442793,0.263651693
0.022173347,0.001351012,-0.182175821,0.170909401,0.315813694
0.043969835,0.001171929,-0.089483815,0.008957223,3.755436569
0.179661907,3.35E-05,-0.266203808,0.53175601,0.020023837
0.029044974,0.000448086,-0.657663996,0.05405096,0.073476515
0.567919329,0.000504166,-0.052080875,0.044198009,0.017902456
0.043881069,0.002692386,-0.350042863,0.151687453,0.262674447
0.023327108,0.001075761,-0.479569265,0.271472802,0.164126714
0.039117971,0.000192352,-0.825366121,0.000675291,13.59935047
0.013054955,0.001584585,-0.505850716,0.012985909,1.170123745
0.750860255,0.000333021,-0.053137718,0.04361342,0.031926674
0.832825339,0.000213661,-0.612280357,0.004931498,0.604420314
0.104510219,0.000189993,-0.623009473,5.35E-05,0.291450039
0.312041188,0.000176701,-0.072314267,0.023646488,0.586338663
0.054745457,0.000302754,-0.539665341,0.250914956,0.027085039
0.023857799,0.00452576,-0.881764267,0.153562645,1.133372351
0.013931114,0.017800863,-0.862224719,0.205334365,1.268082583
0.560886635,0.000761332,-0.232019161,0.567109301,0.2313841
0.054969697,0.36988005,-0.83364328,1.039341209,10.71414539
0.420819447,0.705718519,-0.605094714,0.131154722,12.71464744
0.263189307,0.462218626,-0.789468736,0.104814292,13.74965583
0.502835098,0.315595749,-0.031410212,0.096693166,11.66410867
0.628006573,0.154681324,-0.53388805,0.081973752,10.15480025
0.573887686,0.107198996,-0.021193648,0.093247722,13.37228314
0.212268795,0.108173026,-0.108047858,0.078924829,12.15543796
0.783328235,0.299918361,-0.352231212,0.044549901,8.953722935
0.891042544,0.053514436,-0.663813967,0.119176126,12.39577534
0.629739053,0.6595369,-0.435720785,0.085685169,9.625582684
0.708109502,0.610628024,-0.011351636,0.106122186,10.85834162
0.390517988,0.676447714,-0.845357874,2.36E-05,7.380181338
0.444625717,1.646838674,-0.812638359,0.019921632,14.48567041
0.985247002,0.878542953,-0.250723736,0.097294279,12.13497629
0.226884594,0.120643458,-0.269119899,0.151334815,4.425531419
0.95799916,0.275904162,-0.381600971,0.131488191,14.10399595
0.716938366,0.132370134,-0.888922854,0.253609704,10.66762307
0.588626341,0.277761087,-0.288316687,0.287030142,11.68063689
0.496038493,0.442719209,-0.57332324,0.334155287,6.908580604
0.459032838,1.192275424,-0.084339207,0.200129081,11.00717414
0.23595221,0.234405659,-0.690439819,0.335143441,4.991101712
0.99791871,0.148913763,-0.938017075,0.372940097,6.479645998
0.784087944,1.5079665,-0.855958946,0.127790772,12.26550409
0.042360008,0.904222558,-0.249620333,0.193678434,8.451094818
0.170048648,0.583233723,-0.354542716,0.179948557,9.08837393
0.410293789,0.231037587,-0.573065071,0.177670095,8.707823316
0.472921974,0.217694329,-0.324026153,0.131837347,6.257175725
0.445838039,0.28666369,-0.070539942,0.130189648,11.37802794
0.620461589,0.501282194,-0.404889905,0.179612198,7.909871222
0.232734081,0.208792294,-0.874811456,0.150403113,0.485848237
0.565400542,0.567077451,-0.177942235,0.239641825,10.79719047
0.192480415,0.47379004,-0.744202299,0.25681364,13.65755284
0.630072091,0.332105669,-0.068941975,0.231239586,9.425467059
0.732323268,0.421428435,-0.577538148,0.173650166,6.804163584
0.432272044,0.860056485,-0.751901067,0.021183074,11.79869208
0.160183444,0.288239438,-0.580345834,0.132433994,9.546649557
0.145882722,0.07848212,-0.371960641,0.135001434,7.034104645
0.743391833,0.461314613,-0.554114774,0.098566254,10.78176591
0.827330475,0.045229815,-0.119148892,0.417125484,2.832431368
0.299026571,0.66824728,-0.752990189,0.126101099,14.55131684
0.600708619,0.525436853,-0.636017303,0.164580133,14.35439731
0.331051188,0.224758177,-0.498597831,0.2399152,13.43093012
0.549506867,1.209212774,-0.524751842,0.043213214,8.546785326
0.826168632,0.564345858,-0.69884297,0.248076128,10.28456211
0.777469352,0.47978804,-0.363671681,0.266126597,11.64527279
0.075540157,0.505422112,-0.552485124,0.166868078,6.840251488
0.915663125,0.053247516,-0.853313862,0.354729604,5.750196989
0.723583499,0.203279564,-0.054286177,0.280217497,4.194037026
0.774623445,0.259133488,-0.532979882,0.359923117,3.955925481
0.119850766,0.24667245,-0.847753455,0.199912321,12.26923851
0.893671059,0.34223696,-0.024650415,0.139994173,9.635052309
0.213121625,0.197726276,-0.527620556,0.224013899,12.30970898
0.616342159,0.221669535,-0.037654693,0.183373106,10.74808495
0.787032182,0.407456371,-0.500957437,0.110356868,13.46089046
0.534262468,0.203084978,-0.835263934,0.128014454,9.242635465
0.473494825,0.512309432,-0.693592848,0.092439294,10.68587133
0.292628651,0.244696474,-0.248531472,0.180430986,10.08806498
0.375528213,0.235322828,-0.225701445,0.298130234,6.696522042
0.39232883,0.245956313,-0.256093285,0.063722978,11.90708863
0.131103256,0.059152075,-0.272606537,0.4129222,9.845991769
0.741268231,0.812099172,-0.784567138,0.429599662,14.34859044
0.101060359,0.411444877,-0.603114318,0.676298189,12.83573373
0.614184674,0.317079385,-0.60307067,0.447134936,6.061034205
0.530084504,0.546029306,-0.678111879,0.259947963,4.128621057
0.260324196,0.174249801,-0.699141441,0.783239554,4.11405564
0.480172555,0.297972061,-0.415987447,0.121143485,6.833340705
0.519067053,0.925492382,-0.380241747,0.076031014,12.41446626
0.297669522,0.264312736,-0.874163894,0.233395499,5.468405901
0.615997929,0.630741056,-0.31723366,0.097464681,11.58910501
0.65418652,0.255182761,-0.382223295,0.512768263,1.36388679
0.155037712,0.156847543,-0.390468446,0.344705523,1.261951352
0.440534441,0.229590019,-0.156148173,0.364546242,10.88883189
0.96254771,0.754497226,-0.484676745,0.499063552,3.542142019
0.504061095,0.457000172,-0.724538711,0.300507354,3.377001867
0.047427578,0.151004889,-0.68067192,1.168476441,2.852453079
0.709239546,0.777939875,-0.021663223,0.310720135,10.78704
0.881094325,0.489081919,-0.542784051,0.385291152,6.845630815
0.077153029,0.169260405,-0.000323425,0.257997228,12.1664077
0.467012584,0.539452608,-0.887516396,0.102023463,8.211350679
0.301929817,0.119370807,-0.434295822,0.709404723,6.731811506
0.220352746,0.795106322,-0.139571858,0.208450701,11.06847372
0.453715253,1.457435265,-0.2624736,0.190102589,8.776855652
0.780376596,0.013466017,-0.789525833,0.119567666,11.18777506
0.790929984,1.310688417,-0.548045591,0.229211422,12.57865759
0.612242614,0.599300009,-0.854052271,0.527303574,10.84700204
0.38998991,0.487055023,-0.592514936,0.77839854,6.149185167
0.379374164,1.136868772,-0.807444953,2.320872059,7.362406669
0.453300456,0.149050066,-0.697830334,1.246967836,5.348115042
0.292762008,0.460984085,-0.993815993,0.241061126,5.538347114
0.29651338,0.194337159,-0.844231464,0.845274881,9.392426299
0.527264698,0.507870364,-0.722162241,0.549309107,3.253464268
0.817367253,0.342183317,-0.589981687,0.307217737,14.9492724
0.794342566,0.210171818,-0.625326983,1.309374693,1.167289582
0.384072159,0.435937177,-0.199458133,0.154829541,2.191404294
0.35278278,0.329065916,-0.106486349,0.788621011,1.409056271
0.683790511,0.267939801,-0.516271932,1.733859983,3.27154678
0.263395588,0.835076021,-0.350499117,1.291423839,4.089818434
0.349483823,0.318481544,-0.222784454,2.6483783,9.065905768
0.906416625,0.871027239,-0.660306081,1.194761322,10.79329894
0.726638988,0.594267606,-0.295802479,0.761525875,7.021222616
0.035759389,0.513792446,-0.747625961,0.817589181,6.597318797
0.911440064,0.45225516,-0.537160999,0.686496962,11.17257406
0.814062273,0.3164732,-0.63187021,2.260091058,5.130703141
0.466125927,0.670622546,-0.561805207,0.686386534,12.74617979
0.506619816,1.129415594,-0.73521806,0.4651901,1.782269596
0.666390038,0.744977172,-0.403692014,1.640505883,3.755228543
0.937740133,0.980224253,-0.8465603,1.255451681,12.17284192
0.633747342,0.059753895,-0.895796529,0.32361614,1.115587243
0.659711363,0.452294237,-0.526039427,0.355856715,4.717592061
0.446712687,0.012851465,-0.04621908,2.215420059,4.95504825
0.208762559,0.022462355,-0.663063044,0.161854306,2.927478882
0.993726653,0.000365225,-0.792886804,0.000773844,1.000293065
0.010077408,0.000817234,-0.956448219,9.64E-05,5.841601854
0.013473614,0.000939559,-0.096247803,0.000358136,5.904461242
0.037276271,0.000304982,-0.224537701,0.000157993,8.917927188
0.027063868,0.025596996,-0.962443715,0.008745079,13.82570038
0.112191152,0.003979357,-0.502227166,0.00759016,9.014811975
0.378564297,0.003256036,-0.593714748,0.016052171,6.642711703
0.855976009,0.103863507,-0.000448238,0.000973148,9.862359552
0.787237124,0.004838898,-0.545070814,0.001579868,4.738680689
0.025208277,0.000989386,-0.049504921,0.000358546,13.76321105
0.011775844,0.003611515,-0.571981816,9.25E-05,13.10120162
0.121142551,0.000204538,-0.10754187,7.28E-05,9.900488803
0.956936506,3.60E-05,-0.332392897,0.00010229,7.498332178
0.021063697,0.000418943,-0.786953146,0.000131536,9.355870301
0.607148167,0.006732623,-0.418415866,0.000376717,14.19610404
0.011672154,0.000651807,-0.180637682,0.000129307,4.607970568
0.016199254,0.002718892,-0.104462473,0.000413112,14.07190817
0.037686315,0.001180796,-0.547872733,5.45E-06,13.27255636
0.010820291,0.003777646,-0.176146035,0.000623141,14.44221453
0.012742812,0.001691907,-0.244825034,0.001390023,9.791690753
0.053027628,0.001582088,-0.515490678,9.84E-05,12.28268853
0.011827214,0.001925802,-0.144347029,0.000493304,8.159383093
0.031047623,0.001801403,-0.779750785,0.000209061,13.39186326
0.019151744,0.002244787,-0.598902872,0.000625662,11.68732288
0.023932924,0.004384121,-0.176953387,3.89E-05,14.88657919
0.064204189,0.000765835,-0.103826467,0.000164725,11.46357346
0.225067518,0.000263777,-0.419379042,2.50E-05,14.10305059
0.607259674,0.000372599,-0.330555852,7.53E-07,11.88392548
0.041854517,3.28E-05,-0.476610993,0.000145014,10.26394407
0.077557923,0.001403662,-0.245397083,2.73E-05,13.4193248
0.040413983,0.001392524,-0.105464998,0.000188571,13.81135318
0.584989677,0.000360512,-0.611266172,1.73E-05,9.728961103
0.06520997,0.000575868,-0.06220293,0.000992071,3.458165297
0.017809991,0.001715069,-0.199603561,0.000182558,8.160383906
0.086046056,0.000262602,-0.652899785,6.56E-05,9.754017545
0.013403472,0.002824127,-0.391778282,4.57E-05,14.36978078
0.123818845,0.000146775,-0.606215329,0.000448975,13.03840816
0.97650189,0.000107553,-0.292083954,8.18E-05,6.953448851
0.701723868,0.000224345,-0.147325903,6.48E-05,13.24539078
0.060226536,0.000509629,-0.358825789,0.00014684,11.68583685
0.041785817,0.000434174,-0.614158742,0.000348717,11.07507675
0.068349201,0.000782771,-0.395001223,0.000300213,11.47550861
0.094891214,0.000760588,-0.182518006,8.49E-05,12.82315466
0.038453334,0.001062002,-0.243153343,0.000236295,12.12085955
0.052436388,0.000714103,-0.681182046,0.000140357,11.10467765
0.047914492,0.000620608,-0.267607849,0.000533649,14.9010541
0.083341185,0.000844997,-0.014253445,7.43E-05,11.03533548
0.30704791,0.000290172,-0.52657481,0.000113199,10.05639645
0.01219358,0.000145433,-0.074627179,0.002318757,1.358780051
0.032670524,0.000555527,-0.081889934,9.30E-05,9.622993706
0.019007043,0.000187541,-0.336749357,0.000262298,5.481969194
0.023855916,0.000175297,-0.133599139,3.27E-05,4.379758959
0.03854709,0.00136814,-0.629206962,7.38E-05,13.47641406
0.031097945,0.00029181,-0.133839233,0.000157624,14.48997822
0.722624874,0.000409528,-0.766746935,2.00E-06,7.218773585
0.657778829,4.93E-05,-0.735306753,0.000236068,0.423692867
0.032141756,0.000613909,-0.050800173,0.000585401,12.27279882
0.03123459,0.000179079,-0.121128925,7.49E-05,11.73195737
0.398276366,0.000453174,-0.277949029,9.38E-05,9.083313956
0.508020533,0.000452513,-0.282253869,0.00011827,12.45910791
0.183663839,0.000981718,-0.063299124,0.000128301,13.13873539
0.01535681,0.006905187,-0.517698867,0.000381814,13.56910295
0.073171658,0.000284058,-0.55013946,0.092243346,0.044429895
0.020229794,0.000726998,-0.317982753,0.001158083,8.161468837
0.012703164,0.00401028,-0.681463714,0.000394994,12.60426858
0.03729094,0.000277557,-0.374974824,0.000972601,13.47311158
0.022671066,0.000307282,-0.495201164,0.000946072,2.103048986
0.041373087,1.86E-05,-0.245053264,0.001049396,2.171423524
0.036094346,0.0001994,-0.329466404,0.000870045,7.43238391
0.149036175,0.000403607,-0.277711957,0.234016791,0.012669245
0.736209298,5.66E-05,-0.737406333,0.064443583,0.020398829
0.944330379,0.000594766,-0.27897951,1.12E-05,13.91298639
0.033767457,5.28E-05,-0.030540774,0.000484467,11.72997545
0.010959625,0.000608713,-0.612139733,0.000621815,10.5874583
0.046406139,0.001139605,-0.74416033,0.00030495,11.43035933
0.266261233,0.000198378,-0.252600374,0.000693821,1.49309998
0.569697613,0.000142179,-0.457754904,0.000207953,13.28025449
0.88334312,7.95E-05,-0.717836757,3.53E-05,5.229996438
0.054853456,0.00044148,-0.135756005,0.000307008,13.45902426
0.454897368,0.05964171,-0.787019808,0.032539059,0.060613023
0.744419498,0.000168816,-0.671214217,0.001349471,0.525817519
0.026625309,0.001678701,-0.995231248,7.06E-05,11.35863975
0.379585325,0.108735147,-0.119004952,0.028225452,8.710647241
0.030755506,0.000726786,-0.368597744,0.252040102,0.024588046
0.026907658,0.000540451,-0.790692754,0.003021548,3.738110292
0.010291942,0.003081433,-0.255535278,0.001290644,13.15860258
0.72142477,0.024048379,-0.651940534,0.083709961,0.605783183
0.622280414,0.000186866,-0.492692459,0.000571515,4.961715227
0.058087967,0.000274741,-0.207068161,0.000629371,0.188836424
